question,answer_llm,answer_orig,document
"Why do the Module 4 lesson files go from 06 to 11, did some lessons get skipped?","No — no lessons were skipped. Module 4 is split into two subsections:

- `01`–`06`: RAG evaluation
- `11`–`15`: agent evaluation

So the filenames jump from `06-search-tuning.md` to `11-evaluation-intro.md` because the numbering is using the subsection structure, not a continuous lesson sequence.","No lessons are missing. Module 4 is split into two subsections, and the filenames reflect that structure:

- `01`–`06`: RAG evaluation
- `11`–`15`: agent evaluation

You can read the numbering as lessons 0.1–0.6 for the first subsection and 1.1–1.5 for the second. That is why the filenames jump from `06-search-tuning.md` to `11-evaluation-intro.md`.",57c8d3a1e4
Is anything missing in Module 4 between lesson 6 and lesson 11?,"No, nothing is missing. Module 4 is split into two subsections:

- Lessons `01`–`06`: RAG evaluation  
- Lessons `11`–`15`: agent evaluation

So the filenames jump from `06-search-tuning.md` to `11-evaluation-intro.md` because of the numbering scheme, not because lessons are missing.","No lessons are missing. Module 4 is split into two subsections, and the filenames reflect that structure:

- `01`–`06`: RAG evaluation
- `11`–`15`: agent evaluation

You can read the numbering as lessons 0.1–0.6 for the first subsection and 1.1–1.5 for the second. That is why the filenames jump from `06-search-tuning.md` to `11-evaluation-intro.md`.",57c8d3a1e4
Why does Module 4 have two numbering groups like 01-06 and 11-15?,"Module 4 is split into two subsections, so the filenames use two numbering ranges:

- `01`–`06` for **RAG evaluation**
- `11`–`15` for **agent evaluation**

So there are no missing lessons. The numbers are meant to be read as **0.1–0.6** and **1.1–1.5**, which is why the sequence jumps from `06` to `11`.","No lessons are missing. Module 4 is split into two subsections, and the filenames reflect that structure:

- `01`–`06`: RAG evaluation
- `11`–`15`: agent evaluation

You can read the numbering as lessons 0.1–0.6 for the first subsection and 1.1–1.5 for the second. That is why the filenames jump from `06-search-tuning.md` to `11-evaluation-intro.md`.",57c8d3a1e4
How should I read the lesson numbers in Module 4 when the filenames jump from 06 to 11?,"You should read them as two subsections, not as missing lessons.

- `01`–`06` = lessons 0.1–0.6 for **RAG evaluation**
- `11`–`15` = lessons 1.1–1.5 for **agent evaluation**

So when the filenames jump from `06` to `11`, it just means Module 4 is split into two parts.","No lessons are missing. Module 4 is split into two subsections, and the filenames reflect that structure:

- `01`–`06`: RAG evaluation
- `11`–`15`: agent evaluation

You can read the numbering as lessons 0.1–0.6 for the first subsection and 1.1–1.5 for the second. That is why the filenames jump from `06-search-tuning.md` to `11-evaluation-intro.md`.",57c8d3a1e4
What’s the reason `06-search-tuning.md` is followed by `11-evaluation-intro.md` in Module 4?,"`06-search-tuning.md` is followed by `11-evaluation-intro.md` because Module 4 is split into two subsections:

- `01`–`06`: RAG evaluation
- `11`–`15`: agent evaluation

So the numbering is meant to be read as `0.1`–`0.6` and then `1.1`–`1.5`, which is why it jumps from `06-search-tuning.md` to `11-evaluation-intro.md`.","No lessons are missing. Module 4 is split into two subsections, and the filenames reflect that structure:

- `01`–`06`: RAG evaluation
- `11`–`15`: agent evaluation

You can read the numbering as lessons 0.1–0.6 for the first subsection and 1.1–1.5 for the second. That is why the filenames jump from `06-search-tuning.md` to `11-evaluation-intro.md`.",57c8d3a1e4
How can MRR go up while Hit Rate stays exactly the same for the same top-k results?,"MRR can go up while Hit Rate stays exactly the same when the **same queries still have at least one relevant result in the top-k**, but the **first relevant result appears higher in the ranking**.

Example:
- Before: first relevant result at rank 5 → MRR contribution = `1/5`
- After: first relevant result at rank 1 → MRR contribution = `1`

In both cases, Hit Rate for that query is still `1` because it has a relevant result in the top-k, so Hit Rate does not change. Only MRR improves because it rewards getting the first relevant item earlier in the list.

","Hit Rate can stay unchanged while MRR improves when the same queries still
retrieve a relevant document in the top‑k results, but the first relevant
document moves higher. For example, moving a correct result from position 5 to
position 1 leaves that query's Hit Rate contribution at `1`, while its
reciprocal-rank contribution improves from `1/5` to `1`.

If the final Hit Rate and MRR values are exactly equal, verify the evaluation
code before trusting the result. Equality is legitimate only when every query
with a hit has its first relevant result at position 1 (including the special
case where both metrics are zero). Check that:

- Hit Rate counts a query once when any result is relevant.
- MRR uses only the first relevant result and calculates `1 / (rank + 1)`.
- The MRR loop stops after the first relevant result.
- Both metrics divide by the same total number of queries.
- The relevance labels and result ordering are correct before aggregation.

Reranking, chunking, or embedding changes can improve MRR without changing Hit
Rate, but inspect the per-query relevance lists to confirm that relevant results
actually moved upward.",8a5ece0688
"If I move the first relevant item from rank 5 to rank 1, why does MRR change but Hit Rate not change for that query?","MRR changes because it cares about the position of the **first relevant item**. Moving it from rank 5 to rank 1 changes that query’s reciprocal-rank contribution from `1/5` to `1`.

Hit Rate does **not** change because it only checks whether there is **any relevant item in the top-k results**. Since the query already had a relevant item in the retrieved list, its Hit Rate contribution remains `1` either way.","Hit Rate can stay unchanged while MRR improves when the same queries still
retrieve a relevant document in the top‑k results, but the first relevant
document moves higher. For example, moving a correct result from position 5 to
position 1 leaves that query's Hit Rate contribution at `1`, while its
reciprocal-rank contribution improves from `1/5` to `1`.

If the final Hit Rate and MRR values are exactly equal, verify the evaluation
code before trusting the result. Equality is legitimate only when every query
with a hit has its first relevant result at position 1 (including the special
case where both metrics are zero). Check that:

- Hit Rate counts a query once when any result is relevant.
- MRR uses only the first relevant result and calculates `1 / (rank + 1)`.
- The MRR loop stops after the first relevant result.
- Both metrics divide by the same total number of queries.
- The relevance labels and result ordering are correct before aggregation.

Reranking, chunking, or embedding changes can improve MRR without changing Hit
Rate, but inspect the per-query relevance lists to confirm that relevant results
actually moved upward.",8a5ece0688
"Is it normal for Hit Rate and MRR to have the same final value, or does that usually mean there’s a bug in my eval code?","If the final Hit Rate and MRR are exactly equal, that usually means you should **verify your eval code before trusting the result**.

It’s only legitimate in special cases, like:
- every query that has a hit finds its first relevant result at **rank 1**, or
- both metrics are **0**.

Things to check:
- Hit Rate counts a query once if **any** result is relevant.
- MRR uses only the **first relevant** result and computes `1 / (rank + 1)`.
- The MRR loop stops after the first relevant result.
- Both metrics divide by the **same total number of queries**.
- Relevance labels and result ordering are correct.

So: **same final value is not impossible, but if it’s exactly equal, it often indicates a bug unless you’re in one of those special cases.**","Hit Rate can stay unchanged while MRR improves when the same queries still
retrieve a relevant document in the top‑k results, but the first relevant
document moves higher. For example, moving a correct result from position 5 to
position 1 leaves that query's Hit Rate contribution at `1`, while its
reciprocal-rank contribution improves from `1/5` to `1`.

If the final Hit Rate and MRR values are exactly equal, verify the evaluation
code before trusting the result. Equality is legitimate only when every query
with a hit has its first relevant result at position 1 (including the special
case where both metrics are zero). Check that:

- Hit Rate counts a query once when any result is relevant.
- MRR uses only the first relevant result and calculates `1 / (rank + 1)`.
- The MRR loop stops after the first relevant result.
- Both metrics divide by the same total number of queries.
- The relevance labels and result ordering are correct before aggregation.

Reranking, chunking, or embedding changes can improve MRR without changing Hit
Rate, but inspect the per-query relevance lists to confirm that relevant results
actually moved upward.",8a5ece0688
"What should I check in my evaluation loop if MRR and Hit Rate are equal, especially around the first relevant result and averaging?","Check your per-query logic and aggregation:

- **Hit Rate** should count a query once if *any* relevant result appears in the top‑k.
- **MRR** should use **only the first relevant result** and compute `1 / (rank + 1)`.
- Make sure the **MRR loop stops** as soon as it finds that first relevant result.
- Confirm that **both metrics are averaged over the same total number of queries**.
- If **MRR and Hit Rate are exactly equal**, that’s only valid if every hit has its first relevant result at **position 1** (or both metrics are zero).
- Also verify the **relevance labels** and **result ordering** before you aggregate.

If they’re equal unexpectedly, inspect the **per-query relevance lists** to see whether relevant items are actually being ranked first.","Hit Rate can stay unchanged while MRR improves when the same queries still
retrieve a relevant document in the top‑k results, but the first relevant
document moves higher. For example, moving a correct result from position 5 to
position 1 leaves that query's Hit Rate contribution at `1`, while its
reciprocal-rank contribution improves from `1/5` to `1`.

If the final Hit Rate and MRR values are exactly equal, verify the evaluation
code before trusting the result. Equality is legitimate only when every query
with a hit has its first relevant result at position 1 (including the special
case where both metrics are zero). Check that:

- Hit Rate counts a query once when any result is relevant.
- MRR uses only the first relevant result and calculates `1 / (rank + 1)`.
- The MRR loop stops after the first relevant result.
- Both metrics divide by the same total number of queries.
- The relevance labels and result ordering are correct before aggregation.

Reranking, chunking, or embedding changes can improve MRR without changing Hit
Rate, but inspect the per-query relevance lists to confirm that relevant results
actually moved upward.",8a5ece0688
"Can reranking or chunking improve MRR without affecting Hit Rate, and how can I confirm that the relevant docs actually moved higher?","Yes. Reranking, chunking, or embedding changes can improve MRR without changing Hit Rate.

Why:
- **Hit Rate** only cares whether a relevant doc appears anywhere in the top‑k.
- **MRR** cares where the **first** relevant doc appears.
- So if a relevant doc moves from rank 5 to rank 1, **Hit Rate stays 1** for that query, but **MRR increases**.

How to confirm the docs actually moved higher:
- Inspect the **per-query relevance lists** and result ordering.
- Check that the **first relevant result’s rank** is smaller after the change.
- Compare before/after rankings for the same queries, not just the aggregate metrics.

If you want, I can also show a simple way to log per-query ranks to verify this.","Hit Rate can stay unchanged while MRR improves when the same queries still
retrieve a relevant document in the top‑k results, but the first relevant
document moves higher. For example, moving a correct result from position 5 to
position 1 leaves that query's Hit Rate contribution at `1`, while its
reciprocal-rank contribution improves from `1/5` to `1`.

If the final Hit Rate and MRR values are exactly equal, verify the evaluation
code before trusting the result. Equality is legitimate only when every query
with a hit has its first relevant result at position 1 (including the special
case where both metrics are zero). Check that:

- Hit Rate counts a query once when any result is relevant.
- MRR uses only the first relevant result and calculates `1 / (rank + 1)`.
- The MRR loop stops after the first relevant result.
- Both metrics divide by the same total number of queries.
- The relevance labels and result ordering are correct before aggregation.

Reranking, chunking, or embedding changes can improve MRR without changing Hit
Rate, but inspect the per-query relevance lists to confirm that relevant results
actually moved upward.",8a5ece0688
How do I fix the WinError 126 fbgemm.dll missing error on Windows when importing torch?,"To fix the **WinError 126 / fbgemm.dll missing** error when importing `torch` on Windows, try one of these:

1. **Install the Visual C++ Redistributable**
2. **Install Visual Studio**  
   Make sure it’s **Visual Studio**, not **Visual Studio Code**.

For more details, see: https://discuss.pytorch.org/t/failed-to-import-pytorch-fbgemm-dll-or-one-of-its-dependencies-is-missing/201969","- **Solution 1**: Install Visual C++ Redistributable.

- **Solution 2**: Install Visual Studio, not Visual Studio Code. 

  <{IMAGE:image_1}>

  For more details, please follow this link: [discuss.pytorch.org](https://discuss.pytorch.org/t/failed-to-import-pytorch-fbgemm-dll-or-one-of-its-dependencies-is-missing/201969)",15e931476c
"If I’m getting ""Error loading fbgemm.dll or one of its dependencies"" in Python on Windows, what should I install?","Install the **Visual C++ Redistributable**.

If that doesn’t fix it, install **Visual Studio** (not Visual Studio Code).","- **Solution 1**: Install Visual C++ Redistributable.

- **Solution 2**: Install Visual Studio, not Visual Studio Code. 

  <{IMAGE:image_1}>

  For more details, please follow this link: [discuss.pytorch.org](https://discuss.pytorch.org/t/failed-to-import-pytorch-fbgemm-dll-or-one-of-its-dependencies-is-missing/201969)",15e931476c
"Does this torch DLL issue on Windows need Visual Studio, or is Visual Studio Code enough?","Yes — the context says you need **Visual Studio**, **not Visual Studio Code**.  
It also mentions installing the **Visual C++ Redistributable** as another solution.","- **Solution 1**: Install Visual C++ Redistributable.

- **Solution 2**: Install Visual Studio, not Visual Studio Code. 

  <{IMAGE:image_1}>

  For more details, please follow this link: [discuss.pytorch.org](https://discuss.pytorch.org/t/failed-to-import-pytorch-fbgemm-dll-or-one-of-its-dependencies-is-missing/201969)",15e931476c
"What’s the usual fix for the ""specified module could not be found"" error with torch on Windows 10/11?","The usual fix is to install the **Visual C++ Redistributable**. If that doesn’t solve it, install **Visual Studio** itself — not just Visual Studio Code.","- **Solution 1**: Install Visual C++ Redistributable.

- **Solution 2**: Install Visual Studio, not Visual Studio Code. 

  <{IMAGE:image_1}>

  For more details, please follow this link: [discuss.pytorch.org](https://discuss.pytorch.org/t/failed-to-import-pytorch-fbgemm-dll-or-one-of-its-dependencies-is-missing/201969)",15e931476c
I see a PyTorch fbgemm.dll dependency error in Windows—what are the two recommended solutions?,"The two recommended solutions are:

1. Install the **Visual C++ Redistributable**.
2. Install **Visual Studio** — **not** Visual Studio Code.","- **Solution 1**: Install Visual C++ Redistributable.

- **Solution 2**: Install Visual Studio, not Visual Studio Code. 

  <{IMAGE:image_1}>

  For more details, please follow this link: [discuss.pytorch.org](https://discuss.pytorch.org/t/failed-to-import-pytorch-fbgemm-dll-or-one-of-its-dependencies-is-missing/201969)",15e931476c
"Why am I getting a psycopg2 OperationalError about not being able to translate the host name postgres when I run prep.py, and what should I change in my setup?","You’re getting that error because `prep.py` is trying to connect to a PostgreSQL host named `postgres`, but in your setup that hostname isn’t resolvable.

What to change:
- Open your `.env` file
- Set:

```ini
POSTGRES_HOST=localhost
```

That should fix the `psycopg2 OperationalError` when running `prep.py`.","To resolve this error, update the `.env` file:

- Change the `POSTGRES_HOST` variable to `localhost`.

```ini
POSTGRES_HOST=localhost
```",4b65d5542d
"My script fails with ""could not translate host name 'postgres' to address"". Is there a setting in the .env file I need to update?","Yes — update your `.env` file so `POSTGRES_HOST` is set to `localhost` instead of `postgres`:

```ini
POSTGRES_HOST=localhost
```

This fixes the `""could not translate host name 'postgres' to address""` error.","To resolve this error, update the `.env` file:

- Change the `POSTGRES_HOST` variable to `localhost`.

```ini
POSTGRES_HOST=localhost
```",4b65d5542d
How do I fix the postgres host lookup error in prep.py on Module 5 Monitoring?,"Update your `.env` file and set:

```ini
POSTGRES_HOST=localhost
```

This should fix the `could not translate host name ""postgres""` error in `prep.py` for Module 5 Monitoring.","To resolve this error, update the `.env` file:

- Change the `POSTGRES_HOST` variable to `localhost`.

```ini
POSTGRES_HOST=localhost
```",4b65d5542d
"When I run python prep.py, why does it say the postgres host is unknown, and what value should POSTGRES_HOST have?","It says the Postgres host is unknown because `POSTGRES_HOST` is set to `postgres`, but on your machine that hostname can’t be resolved.

Set `POSTGRES_HOST` to:

```ini
POSTGRES_HOST=localhost
```","To resolve this error, update the `.env` file:

- Change the `POSTGRES_HOST` variable to `localhost`.

```ini
POSTGRES_HOST=localhost
```",4b65d5542d
I keep seeing an OperationalError from psycopg2 about postgres not being found. What’s the quickest way to solve it?,"Update your `.env` file and change:

```ini
POSTGRES_HOST=localhost
```

That’s the quickest fix.","To resolve this error, update the `.env` file:

- Change the `POSTGRES_HOST` variable to `localhost`.

```ini
POSTGRES_HOST=localhost
```",4b65d5542d
How can I make Pandas show the full text in a column instead of cutting it off with ...?,"Use:

```python
pd.set_option('display.max_colwidth', None)
```

This tells Pandas not to truncate column text with `...` and to show the full content.","By default, Pandas truncates text content in a column to 50 characters. To view the entire explanation provided by the judge LLM for a non-relevant answer, use the following instruction:

```python
pd.set_option('display.max_colwidth', None)
```

- **Option:** `display.max_colwidth`
- **Type:** `int` or `None`
- **Description:** Sets the maximum width in characters of a column in the representation of a pandas data structure. When a column overflows, a ""..."" placeholder is used in the output. Setting it to 'None' allows unlimited width.
- **Default:** 50

Refer to the [official documentation](https://pandas.pydata.org/docs/user_guide/options.html) for more details.

<{IMAGE:image_1}>",641aedbbf5
"In the offline-rag-evaluation notebook, how do I see the whole Explanation from the judge LLM in Pandas?","Use:

```python
pd.set_option('display.max_colwidth', None)
```

This stops Pandas from truncating the Explanation column, so you can see the full judge LLM output.","By default, Pandas truncates text content in a column to 50 characters. To view the entire explanation provided by the judge LLM for a non-relevant answer, use the following instruction:

```python
pd.set_option('display.max_colwidth', None)
```

- **Option:** `display.max_colwidth`
- **Type:** `int` or `None`
- **Description:** Sets the maximum width in characters of a column in the representation of a pandas data structure. When a column overflows, a ""..."" placeholder is used in the output. Setting it to 'None' allows unlimited width.
- **Default:** 50

Refer to the [official documentation](https://pandas.pydata.org/docs/user_guide/options.html) for more details.

<{IMAGE:image_1}>",641aedbbf5
What Pandas setting do I need to change so a long text column is not truncated at 50 characters?,"Use:

```python
pd.set_option('display.max_colwidth', None)
```

This removes the 50-character truncation for long text columns.","By default, Pandas truncates text content in a column to 50 characters. To view the entire explanation provided by the judge LLM for a non-relevant answer, use the following instruction:

```python
pd.set_option('display.max_colwidth', None)
```

- **Option:** `display.max_colwidth`
- **Type:** `int` or `None`
- **Description:** Sets the maximum width in characters of a column in the representation of a pandas data structure. When a column overflows, a ""..."" placeholder is used in the output. Setting it to 'None' allows unlimited width.
- **Default:** 50

Refer to the [official documentation](https://pandas.pydata.org/docs/user_guide/options.html) for more details.

<{IMAGE:image_1}>",641aedbbf5
"Why does Pandas hide most of my column text, and how do I display the entire content?","Pandas truncates long text in columns by default, usually after about 50 characters.

To display the full content, set:

```python
pd.set_option('display.max_colwidth', None)
```

This removes the column width limit, so the entire text is shown.","By default, Pandas truncates text content in a column to 50 characters. To view the entire explanation provided by the judge LLM for a non-relevant answer, use the following instruction:

```python
pd.set_option('display.max_colwidth', None)
```

- **Option:** `display.max_colwidth`
- **Type:** `int` or `None`
- **Description:** Sets the maximum width in characters of a column in the representation of a pandas data structure. When a column overflows, a ""..."" placeholder is used in the output. Setting it to 'None' allows unlimited width.
- **Default:** 50

Refer to the [official documentation](https://pandas.pydata.org/docs/user_guide/options.html) for more details.

<{IMAGE:image_1}>",641aedbbf5
Is there a way to set Pandas so a column can show unlimited text width?,"Yes — use:

```python
pd.set_option('display.max_colwidth', None)
```

`None` allows unlimited text width for displayed columns.","By default, Pandas truncates text content in a column to 50 characters. To view the entire explanation provided by the judge LLM for a non-relevant answer, use the following instruction:

```python
pd.set_option('display.max_colwidth', None)
```

- **Option:** `display.max_colwidth`
- **Type:** `int` or `None`
- **Description:** Sets the maximum width in characters of a column in the representation of a pandas data structure. When a column overflows, a ""..."" placeholder is used in the output. Setting it to 'None' allows unlimited width.
- **Default:** 50

Refer to the [official documentation](https://pandas.pydata.org/docs/user_guide/options.html) for more details.

<{IMAGE:image_1}>",641aedbbf5
How can I normalize each vector stored in a Pandas DataFrame column?,"You can normalize each vector by dividing it by its L2 norm:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```

This creates a new column with normalized vectors.","To normalize vectors in a Pandas DataFrame column, you can use the following approach:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```",5039707c1a
What's a simple way to turn vectors in a Pandas Series into unit vectors?,"A simple way is to divide each vector by its L2 norm:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)
series_normalized = series.apply(normalize_vec)
```

This turns each vector into a unit vector.","To normalize vectors in a Pandas DataFrame column, you can use the following approach:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```",5039707c1a
How do I apply vector normalization to every row in one DataFrame column?,"You can normalize each row vector in that DataFrame column by applying a normalization function row-wise:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```

If you want, I can also show how to do it in-place or handle zero vectors safely.","To normalize vectors in a Pandas DataFrame column, you can use the following approach:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```",5039707c1a
Is there a quick Pandas + NumPy trick for dividing each vector by its length?,"Yes — a quick Pandas + NumPy trick is:

```python
import numpy as np

df[""new_col""] = df[""org_col""].apply(lambda v: v / np.linalg.norm(v))
```

This divides each vector by its length using `np.linalg.norm(v)`.","To normalize vectors in a Pandas DataFrame column, you can use the following approach:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```",5039707c1a
How do I create a new column with normalized vectors from an existing one?,"You can create a new column with normalized vectors like this:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```

This applies vector normalization to each value in `org_col` and stores the result in `new_col`.","To normalize vectors in a Pandas DataFrame column, you can use the following approach:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```",5039707c1a
How do I get the 75th percentile of a column in a Pandas DataFrame?,"Use `quantile` on the column:

```python
df[""col""].quantile(q=0.75)
```

This gives the 75th percentile.","To compute the 75% percentile or 0.75 quantile:

```python
quantile = df[""col""].quantile(q=0.75)
```",b4c8ac5a0c
What's the Pandas way to calculate a quantile for a Series?,"Use `quantile()` on the Series:

```python
quantile = s.quantile(q=0.75)
```

For example, the 75th percentile is `q=0.75`.","To compute the 75% percentile or 0.75 quantile:

```python
quantile = df[""col""].quantile(q=0.75)
```",b4c8ac5a0c
How can I find the 0.75 quantile from a DataFrame column in Python?,"You can use Pandas’ `quantile` method:

```python
quantile = df[""col""].quantile(q=0.75)
```

This returns the 0.75 quantile (75th percentile) of the column.","To compute the 75% percentile or 0.75 quantile:

```python
quantile = df[""col""].quantile(q=0.75)
```",b4c8ac5a0c
Is there a simple method to compute a column's percentile in Pandas?,"Yes. You can use Pandas’ `quantile` method:

```python
quantile = df[""col""].quantile(q=0.75)
```

This computes the 75th percentile.","To compute the 75% percentile or 0.75 quantile:

```python
quantile = df[""col""].quantile(q=0.75)
```",b4c8ac5a0c
What code should I use to get the 75% percentile of df['col']?,"Use:

```python
df[""col""].quantile(q=0.75)
```","To compute the 75% percentile or 0.75 quantile:

```python
quantile = df[""col""].quantile(q=0.75)
```",b4c8ac5a0c
"How do I wipe out every Docker container from the terminal, even the ones still running?","Use:

```bash
docker rm -f $(docker ps -aq)
```

This removes all containers, including ones that are still running.","1. Delete all containers (including running ones):

```bash
docker rm -f $(docker ps -aq)
```

2. Remove all images:

```bash
docker rmi -f $(docker images -q)
```

3. Delete all volumes:

```bash
docker volume rm $(docker volume ls -q)
```",66ccbb7da0
What’s the quickest command to delete all Docker images on my machine?,"The quickest command is:

```bash
docker rmi -f $(docker images -q)
```

","1. Delete all containers (including running ones):

```bash
docker rm -f $(docker ps -aq)
```

2. Remove all images:

```bash
docker rmi -f $(docker images -q)
```

3. Delete all volumes:

```bash
docker volume rm $(docker volume ls -q)
```",66ccbb7da0
How can I remove every Docker volume using terminal commands?,"You can remove every Docker volume with:

```bash
docker volume rm $(docker volume ls -q)
```","1. Delete all containers (including running ones):

```bash
docker rm -f $(docker ps -aq)
```

2. Remove all images:

```bash
docker rmi -f $(docker images -q)
```

3. Delete all volumes:

```bash
docker volume rm $(docker volume ls -q)
```",66ccbb7da0
"Is there a simple way to clean up all containers, images, and volumes in Docker at once?","Yes. A simple cleanup from the terminal is:

```bash
docker rm -f $(docker ps -aq)
docker rmi -f $(docker images -q)
docker volume rm $(docker volume ls -q)
```

This removes all containers, images, and volumes.","1. Delete all containers (including running ones):

```bash
docker rm -f $(docker ps -aq)
```

2. Remove all images:

```bash
docker rmi -f $(docker images -q)
```

3. Delete all volumes:

```bash
docker volume rm $(docker volume ls -q)
```",66ccbb7da0
What terminal commands should I use to completely reset Docker storage and free everything up?,"Use these terminal commands:

```bash
docker rm -f $(docker ps -aq)
docker rmi -f $(docker images -q)
docker volume rm $(docker volume ls -q)
```

They will remove all containers, all images, and all volumes.","1. Delete all containers (including running ones):

```bash
docker rm -f $(docker ps -aq)
```

2. Remove all images:

```bash
docker rmi -f $(docker images -q)
```

3. Delete all volumes:

```bash
docker volume rm $(docker volume ls -q)
```",66ccbb7da0
How can I make Streamlit only let the user give +1 or -1 feedback one time per submission?,"Use `st.session_state` to track whether feedback has already been given for the current submission, and disable the buttons once one is clicked.

The key idea from the context is:

- when the user clicks **Ask**, set `st.session_state.submitted = True`
- after a **+1** or **-1** is clicked, set a separate flag so feedback can only be recorded once
- the buttons should be disabled when `st.session_state.submitted` is `False`

The issue mentioned in the context is that `st.session.submitted` gets reassigned to `True` again after a feedback click, so the fix is in the linked Streamlit Discuss solution.

I don’t know the exact code, but the provided solution is here:
https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2","Solved:

[Refer to the solution on Streamlit Discuss](https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2)",2e729f1271
Why does my `st.session.submitted` keep turning back to `True` after I press a feedback button?,"`st.session.submitted` is likely being reassigned somewhere in your app’s rerun flow after the feedback button is pressed. The course note points to a known Streamlit issue and the recommended solution is here:

https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2

","Solved:

[Refer to the solution on Streamlit Discuss](https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2)",2e729f1271
"After I click ask in Streamlit, how do I disable the feedback buttons until the next submission?","Use `st.session_state` to track whether feedback is allowed for the current submission, and reset it when the user clicks **Ask**.

From the context, the key idea is:

- disable the feedback buttons when `st.session.submitted` is `False`
- the issue is that `st.session.submitted` gets reassigned to `True` again after a feedback click
- the fix is in the linked Streamlit Discuss solution

So the answer is: **I don’t know the exact code from the context, but the intended solution is to manage the submission flag in `st.session_state` and prevent it from being reset after a feedback click.**","Solved:

[Refer to the solution on Streamlit Discuss](https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2)",2e729f1271
What’s the fix for a Streamlit session state value getting reassigned even though a feedback button was already used?,"The fix is to use the solution linked in the Streamlit Discuss thread:

https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2

","Solved:

[Refer to the solution on Streamlit Discuss](https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2)",2e729f1271
Is there a known solution for `st.session.submitted` being overwritten when handling feedback in Streamlit?,"Yes — there is a known solution, and it’s to follow the linked Streamlit Discuss thread about session attributes being reassigned:

[Streamlit Discuss solution](https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2)

","Solved:

[Refer to the solution on Streamlit Discuss](https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2)",2e729f1271
